code_insee;latitude;longitude
53186;47.928;-0.799
53187;48.442;-0.068
53188;47.784;-1.04
53189;48.491;-0.507
53190;48.378;-0.416
53191;47.891;-1.103
53192;47.838;-1.186
53193;47.906;-0.625
53195;48.18;-0.699
53196;48.46;-0.301
53197;47.85;-1.14
53198;48.315;-0.185
53199;48.449;-0.836
53200;48.287;-0.651
53201;48.07;-0.845
53202;48.407;-0.948
53203;47.862;-0.44
53204;48.49;-0.251
53206;47.92;-0.569
53208;48.434;-0.254
53209;48.039;-1.005
53210;47.79;-0.444
53211;48.347;-0.871
53212;47.981;-0.522
53213;48.404;-1.04
53214;47.787;-1.158
53216;48.349;-0.574
53218;48.205;-0.373
53219;48.301;-0.71
53220;48.036;-0.515
53221;48.177;-0.292
53222;48.218;-0.734
53223;48.268;-0.186
53224;48.14;-0.812
53225;48.207;-0.827
53226;48.223;-0.931
53228;48.04;-0.388
53229;48.141;-0.752
53230;48.484;-0.409
53232;48.086;-0.446
53233;47.886;-0.424
53234;48.387;-0.584
53235;48.469;-0.483
53236;48.295;-0.17
53237;48.383;-0.709
53238;48.431;-1.012
53240;47.815;-1.029
53242;47.872;-1.124
53243;48.142;-0.893
53245;48.288;-1.028
53246;48.398;-0.109
53247;48.108;-1.024
53248;48.012;-0.41
53249;48.228;-0.193
53250;47.966;-1.044
53251;47.777;-0.875
53253;47.816;-1.089
53255;48.103;-0.355
53256;48.264;-0.266
53257;47.976;-0.406
53258;47.847;-1.058
53259;47.807;-1.196
53260;47.883;-0.855
53261;48.467;-0.67
53262;48.062;-0.558
53263;48.496;-0.454
53264;48.006;-0.36
53265;48.097;-0.272
53266;48.283;-0.308
53267;48.051;-0.471
53269;48.298;-0.823
53270;48.446;-0.878
53271;48.339;-0.292
53272;48.403;-0.264
53273;47.925;-0.683
53276;48.137;-0.292
54001;48.893;6.266
54002;49.2;5.844
54003;48.361;5.983
54004;49.264;5.753
54005;48.458;6.165
54006;48.729;6.236
54007;48.737;6.019
54008;48.55;5.921
54009;49.128;5.777
54010;48.548;5.815
54011;49.511;5.569
54012;48.755;6.309
54013;48.63;6.784
54014;48.533;6.837
54015;49.336;5.882
54016;48.767;5.888
54017;48.505;6.972
54018;49.273;5.865
54019;48.812;5.823
54020;48.603;6.415
54021;48.813;6.298
54022;49.013;6.026
54023;48.725;6.533
54024;48.835;6.289
54025;48.661;6.263
54026;48.718;6.486
54027;48.893;6.111
54028;49.211;5.975
54029;49.368;5.894
54030;48.608;6.798
54031;48.829;6.108
54032;48.532;6.127
54033;49.322;5.738
54034;48.772;5.946
54035;48.643;6.813
54036;49.294;5.968
54037;48.584;6.229
54038;48.497;6.695
54039;48.45;6.741
54040;48.495;6.91
54041;48.557;5.877
54042;48.436;6.283
54043;48.59;6.088
54044;48.571;6.85
54045;48.55;6.356
54046;48.523;5.852
54047;48.546;5.844
54048;49.23;5.888
54049;49.438;5.751
54050;48.693;6.527
54051;49.177;5.97
54052;48.444;5.985
54053;48.671;6.531
54054;48.48;6.321
54055;49.016;5.998
54056;49.41;5.766
54057;48.852;5.788
54058;49.214;5.742
54059;48.849;6.187
54060;48.814;6.09
54061;48.564;6.662
54062;48.525;6.224
54063;48.851;5.842
54064;48.577;7.016
54065;48.435;6.812
54066;49.297;5.91
54067;49.436;5.676
54068;48.378;5.973
54069;49.387;5.919
54070;48.796;6.336
54071;48.748;6.473
54072;48.848;6.103
54073;48.624;5.925
54074;48.634;6.513
54075;48.495;7.022
54076;48.55;6.415
54077;48.59;6.842
54078;48.582;6.737
54079;48.875;6.062
54080;48.597;5.827
54081;49.411;5.74
54082;49.172;5.823
54083;48.627;6.496
54084;49.327;5.843
54085;48.448;6.397
54086;48.755;5.757
54087;48.941;5.847
54088;48.74;5.885
54089;48.773;6.271
54090;48.759;6.164
54091;48.955;6.101
54092;48.371;6.107
54093;49.122;5.809
54094;48.409;6.192
54095;48.816;6.218
54096;49.44;5.885
54097;48.523;6.921
54098;48.492;6.36
54099;49.256;5.97
54100;48.774;6.355
54101;48.492;6.749
54102;48.713;5.857
54103;49.123;5.926
54104;48.683;6.342
54105;48.572;5.844
54106;48.698;6.57
54107;48.537;6.688
54108;48.578;6.248
54109;48.533;6.178
54110;48.695;6.312
54111;48.637;6.09
54112;49.052;5.916
54113;48.734;6.353
54114;48.957;6.066
54115;48.721;6.123
54116;48.594;6.538
54117;48.441;6.067
54118;49.485;5.515
54119;48.996;5.865
54120;48.625;5.828
54121;48.535;6.389
54122;48.655;5.924
54123;48.632;6.134
54124;48.588;6.771
54125;48.522;6.638
54126;48.858;6.283
54127;49.474;5.766
54128;48.653;5.807
54129;48.586;6.945
54130;48.47;6.41
54131;48.883;6.18
54132;48.506;6.138
54133;48.702;6.617
54134;49.463;5.552
54135;48.516;5.896
54136;49.168;5.848
54137;49.486;5.701
54138;49.526;5.717
54139;48.691;6.402
54140;48.369;6.031
54141;48.585;6.283
54142;48.467;6.232
54143;48.528;5.962
54144;48.519;6.264
54145;48.64;6.406
54146;48.582;5.889
54147;48.644;6.55
54148;48.613;6.572
54149;49.434;5.921
54150;48.789;6.146
54151;49.481;5.738
54152;48.566;6.392
54153;49.006;5.832
54154;48.427;6.721
54155;48.618;6.458
54156;48.387;6.131
54157;48.834;6.056
54158;48.49;5.978
54159;48.619;6.361
54160;48.815;5.935
54161;48.561;6.801
54162;48.642;5.824
54163;48.58;6.698
54164;48.419;6.032
54165;48.717;6.216
54166;49.011;5.866
54167;48.671;5.925
54168;48.735;6.252
54169;49.329;5.764
54170;48.511;6.335
54171;49.146;5.932
54172;49.442;5.715
54173;48.67;6.412
54174;48.68;5.843
54175;48.493;6.393
54176;48.656;6.478
54177;48.638;6.683
54178;49.501;5.5
54179;48.925;6.181
54180;48.73;6.388
54181;49.417;5.898
54182;48.911;5.806
54183;48.424;6.47
54184;48.708;6.233
54185;48.457;6.053
54186;48.75;6.222
54187;48.92;5.859
54188;48.792;6.199
54189;48.457;5.934
54190;48.403;6.002
54191;48.485;6.883
54192;48.553;6.295
54193;48.905;5.964
54194;49.412;5.842
54195;48.618;6.398
54196;48.57;6.194
54197;48.63;6.204
54198;49.243;5.815
54199;48.503;6.658
54200;48.884;5.851
54201;48.449;6.656
54202;48.708;5.991
54203;48.457;6.104
54204;48.392;6.085
54205;48.673;5.781
54206;48.526;6.542
54207;48.374;6.061
54208;48.741;5.926
54209;48.5;6.451
54210;48.561;6.707
54211;48.605;6.903
54212;49.499;5.651
54213;49.143;5.831
54214;48.572;6.127
54215;48.75;6.123
54216;48.469;6.365
54217;48.476;6.732
54218;48.459;5.988
54219;48.678;6.381
54220;48.42;5.884
54221;48.489;6.153
54222;48.493;6.511
54223;48.547;6.002
54224;48.41;6.218
54225;48.843;5.986
54226;48.591;5.743
54227;49.173;5.916
54228;48.435;6.496
54229;48.458;6.687
54230;48.615;6.868
54231;49.244;5.762
54232;48.682;5.981
54233;48.605;6.767
54234;49.536;5.683
54235;48.505;6.014
54236;49.421;5.52
54237;48.381;6.008
54238;48.416;6.248
54239;48.841;6.017
54240;48.829;5.846
54241;48.395;6.058
54242;48.625;5.877
54243;48.516;6.719
54244;49.032;5.864
54245;48.484;6.341
54246;48.551;6.86
54247;48.499;6.071
54248;48.824;5.808
54249;49.099;5.837
54250;48.661;6.361
54251;48.571;6.894
54252;48.474;6.188
54253;49.196;5.898
54254;49.496;5.807
54255;48.501;6.479
54256;48.529;6.323
54257;48.651;6.199
54258;48.665;6.569
54259;48.553;6.754
54260;48.551;6.508
54261;49.518;5.792
54262;48.717;6.433
54263;49.222;5.993
54264;48.537;6.093
54265;48.641;6.174
54266;48.514;6.099
54268;48.408;6.116
54269;48.6;6.391
54270;49.496;5.856
54271;48.632;6.82
54272;48.762;5.975
54273;49.15;5.881
54274;48.667;6.205
54275;48.967;5.893
54276;48.846;6.243
54277;49.173;5.797
54278;48.414;6.162
54279;48.865;6.016
54280;49.232;6.012
54281;48.611;6.518
54282;49.39;5.802
54283;49.158;5.961
54284;49.288;5.779
54285;48.741;6.56
54286;49.183;5.873
54287;48.418;6.769
54288;48.745;5.829
54289;48.739;6.274
54290;49.452;5.779
54291;48.468;6.008
54292;48.52;6.443
54293;48.502;6.422
54294;48.855;6.152
54295;49.319;5.808
54296;48.725;6.3
54297;48.623;6.645
54298;48.708;5.806
54299;48.471;6.264
54300;48.646;6.241
54301;48.806;6.319
54302;49.253;5.886
54303;48.544;6.598
54304;48.682;6.114
54305;48.754;6.195
54306;48.682;5.761
54307;48.434;6.241
54308;48.628;6.744
54309;48.506;6.187
54310;48.453;6.255
54311;48.671;6.3
54312;48.932;6.111
54313;48.875;6.285
54314;49.503;5.729
54315;48.802;6.269
54316;48.894;5.902
54317;48.867;5.912
54318;48.754;6.052
54320;48.867;6.098
54321;49.534;5.802
54322;49.458;5.592
54323;49.521;5.766
54324;48.497;6.315
54325;48.43;6.37
54326;49.244;5.855
54327;48.723;5.829
54328;48.621;6.173
54329;48.592;6.498
54330;48.602;6.221
54331;48.444;6.566
54332;48.896;6.036
54333;48.918;6.251
54334;49.305;5.855
54335;48.648;6.438
54336;48.591;6.049
54337;49.358;5.866
54338;48.792;6.168
54339;48.722;6.19
54340;48.88;5.956
54343;48.828;5.79
54344;48.451;6.289
54345;48.602;6.27
54346;48.782;5.919
54348;48.831;5.915
54349;48.591;6.663
54350;48.598;6.608
54351;48.79;6.09
54352;48.658;6.058
54353;49.097;5.885
54354;48.559;6.037
54355;48.848;5.952
54356;48.439;6.522
54357;48.709;6.15
54358;48.755;6.379
54359;48.512;6.38
54360;48.774;5.848
54362;49.385;5.758
54363;49.37;5.825
54364;48.591;6.138
54365;48.474;6.779
54366;48.61;6.142
54367;49.502;5.786
54368;48.534;6.783
54369;48.815;6.14
54370;48.81;5.88
54371;49.197;5.948
54372;48.828;6.248
54373;48.564;6.562
54374;48.769;6.424
54375;48.896;6.001
54376;48.793;6.236
54377;48.514;6.803
54378;49.472;5.668
54379;48.499;5.783
54380;48.619;5.85
54381;48.536;6.888
54382;49.546;5.78
54383;48.549;6.442
54385;49.444;5.818
54386;48.481;6.44
54387;48.918;6.146
54388;48.672;6.64
54389;49.214;5.779
54390;48.911;6.093
54391;49.233;5.956
54392;48.602;5.897
54393;48.487;6.587
54394;49.343;5.831
54395;48.69;6.176
54396;48.447;6.87
54397;48.615;6.109
54398;48.521;6.877
54399;48.49;6.282
54400;48.878;6.233
54401;48.549;6.891
54402;49.277;5.809
54403;48.932;6.012
54404;48.846;5.885
54405;48.594;5.949
54406;48.551;6.718
54407;48.472;6.059
54408;49.173;5.768
54409;48.493;6.118
54410;49.022;5.968
54411;48.488;6.205
54412;49.491;5.447
54413;49.226;5.842
54414;48.699;5.848
54415;48.988;6.011
54416;48.93;5.796
54417;48.527;6.064
54418;48.668;6.608
54419;48.542;6.921
54420;49.44;5.501
54421;48.546;6.974
54422;48.53;6.744
54423;48.468;6.884
54424;48.917;6.277
54425;49.307;5.784
54426;48.64;5.964
54427;48.465;6.938
54428;49.418;5.709
54429;48.549;6.111
54430;48.773;6.111
54431;48.922;6.054
54432;48.609;6.075
54433;48.9;6.16
54434;48.438;6.112
54435;48.972;5.963
54436;49.347;5.8
54437;48.55;6.152
54438;48.391;6.032
54439;48.702;6.266
54440;49.151;5.787
54441;49.074;5.885
54442;48.472;6.105
54443;48.514;7.097
54444;48.924;6.218
54445;48.652;6.51
54446;48.718;6.582
54447;48.538;6.73
54449;48.568;6.469
54450;48.508;6.776
54451;49.5;5.757
54452;48.599;6.743
54453;48.985;5.904
54455;48.464;6.475
54456;48.708;6.38
54457;48.656;6.741
54458;48.613;6.83
54459;48.596;6.176
54460;48.815;5.977
54461;48.521;6.357
54462;48.592;6.334
54463;48.789;5.994
54464;48.902;6.204
54465;48.467;6.294
54466;48.785;5.822
54467;48.447;6.43
54468;48.559;6.316
54469;49.17;6.002
54470;48.892;5.797
54471;48.419;6.43
54472;48.542;6.623
54473;48.425;6.137
54474;48.87;6.137
54475;48.423;6.344
54476;49.456;5.489
54477;49.018;5.904
54478;49.122;5.973
54479;48.51;6.299
54480;48.572;6.75
54481;48.506;6.851
54482;48.705;6.206
54483;48.622;6.296
54484;48.506;6.831
54485;49.526;5.639
54486;48.499;6.254
54487;48.416;6.396
54488;48.523;7.003
54489;49.376;5.73
54490;48.792;6.041
54491;49.352;5.928
54492;48.765;5.826
54493;49.529;5.826
54494;48.473;5.933
54495;48.686;6.254
54496;48.519;5.8
54497;48.417;6.087
54498;48.715;6.271
54499;48.869;5.796
54500;48.497;5.944
54501;48.46;6.517
54502;48.691;6.454
54504;49.394;5.878
54505;48.635;6.023
54507;48.632;6.548
54508;48.83;6.207
54509;48.636;6.376
54510;48.741;6.416
54511;49.074;5.832
54512;48.605;6.94
54513;48.467;6.138
54514;49.509;5.63
54515;48.544;6.051
54516;48.404;6.053
54517;48.903;6.303
54518;48.933;5.901
54519;48.407;6.805
54520;48.579;6.63
54521;49.474;5.906
54522;48.445;6.032
54523;48.576;5.972
54524;49.204;5.806
54525;49.46;5.883
54526;48.686;6.221
54527;48.554;6.259
54528;48.686;5.895
54529;48.414;5.949
54530;48.401;5.967
54531;48.414;5.928
54532;48.803;5.946
54533;49.323;5.944
54534;48.723;5.772
54535;49.083;5.919
54536;49.307;5.894
54537;49.464;5.708
54538;48.569;5.746
54539;48.481;6.817
54540;48.554;7.007
54541;48.684;6.494
54542;49.214;5.92
54543;48.46;6.545
54544;49.029;5.982
54545;48.425;5.992
54546;48.959;6.02
54547;48.658;6.165
54548;48.572;5.785
54549;48.642;6.321
54550;48.505;6.615
54551;48.665;6.686
54552;48.421;6.058
54553;48.455;6.209
54554;48.438;6.205
54555;48.52;6.756
54556;48.603;6.709
54557;48.699;6.047
54558;48.716;6.325
54559;48.53;6.286
54560;48.461;6.814
54561;48.442;6.462
54562;48.588;6.805
54563;48.483;6.094
54564;48.939;5.918
54565;48.569;6.344
54566;48.94;5.959
54567;48.44;6.336
54568;49.417;5.801
54569;48.841;6.13
54570;48.994;5.946
54571;48.62;6.244
54572;49.539;5.657
54573;48.82;6.007
54574;49.506;5.689
54575;49.47;5.832
54576;49.469;5.482
54577;48.814;6.251
54578;48.662;6.129
54579;48.943;5.995
54580;49.465;5.926
54581;49.121;5.873
54582;49.479;5.554
54583;48.658;5.976
54584;48.728;5.964
54585;48.455;6.318
54586;48.587;6.013
54587;48.494;6.042
54588;48.591;6.442
54589;48.971;6.06
54590;49.466;5.631
54591;48.517;6.174
54592;48.459;6.077
54593;49.012;5.936
54594;48.978;5.849
54595;48.539;6.477
54596;48.562;6.091
54597;48.433;6.176
54598;49.357;5.765
54599;49.057;5.856
54600;48.653;6.708
54601;48.69;6.657
54602;49.396;5.711
55001;48.533;5.515
55002;49.197;5.549
55004;49.37;5.116
55005;48.515;5.604
55007;49.023;5.452
55008;49.257;5.647
55009;49.065;5.384
55010;48.64;5.024
55011;48.784;4.952
55012;48.844;5.622
55013;49.412;5.651
55014;49.156;5.095
55015;48.635;5.126
55017;49.031;5.14
55018;49.563;5.134
55021;49.034;5.704
55022;49.566;5.39
55023;49.203;5.142
55024;49.293;5.468
55025;49.483;5.258
55026;48.544;5.578
55027;48.953;5.484
55028;49.353;5.074
55029;48.764;5.164
55031;48.689;5.006
55032;48.837;5.393
55033;49.266;5.024
55034;49.5;5.426
55035;48.687;5.14
55036;49.452;5.118
55037;49.48;5.108
55038;49.043;5.04
55039;49.262;5.41
55040;48.967;5.213
55041;48.798;5.175
55042;49.131;5.381
55043;49.18;5.396
55044;48.864;5.307
55045;49.148;5.45
55046;48.962;5.807
55047;49.168;5.234
55048;49.25;5.224
55049;48.757;5.029
55050;49.232;5.472
55051;48.57;5.346
55053;49.323;5.562
55054;48.873;5.51
55055;49.16;5.536
55057;49.189;5.678
55058;48.808;5.585
55059;48.525;5.426
55060;49.09;5.565
55061;48.609;5.228
55062;48.844;5.705
55063;49.292;5.745
55064;48.981;5.433
55065;49.196;5.022
55066;48.637;5.51
55067;48.645;5.416
55068;49.121;5.144
55069;48.854;4.981
55070;49.278;5.328
55071;49.392;5.305
55072;49.156;5.629
55073;49.208;5.39
55075;48.576;5.154
55076;49.384;5.334
55077;49.592;5.394
55078;49.327;5.165
55079;48.715;5.108
55080;48.473;5.716
55081;49.006;5.056
55082;49.113;5.171
55083;49.521;5.254
55084;48.635;5.551
55085;48.814;5.719
55087;48.509;5.347
55088;48.559;5.652
55089;48.5;5.685
55093;48.906;5.678
55094;49.175;5.706
55095;49.509;5.144
55096;48.95;5.643
55097;48.594;5.697
55099;49.236;5.33
55100;48.546;5.703
55101;48.827;5.131
55102;49.204;5.342
55103;49.257;5.041
55104;48.446;5.438
55105;49.139;5.513
55106;49.216;5.265
55107;49.31;5.431
55108;48.926;5.27
55109;49.523;5.308
55110;49.54;5.297
55111;48.892;5.499
55113;49.224;5.073
55114;48.761;5.49
55115;49.3;5.093
55116;49.145;4.99
55117;49.108;5.081
55118;49.359;5.144
55119;49.366;5.175
55120;48.744;5.114
55121;49.06;5.622
55122;48.746;5.556
55123;48.868;5.165
55124;49.296;5.311
55125;48.803;4.956
55127;48.826;5.427
55128;48.94;5.233
55129;48.941;5.353
55132;48.617;5.085
55133;48.581;5.306
55134;48.776;5.036
55137;49.267;5.188
55138;;
55139;49.234;5.268
55140;49.332;5.117
55141;48.79;5.385
55142;48.451;5.509
55143;49.199;5.493
55144;48.597;5.238
55145;49.343;5.415
55146;49.305;5.227
55148;48.566;5.531
55149;49.411;5.429
55150;48.592;5.473
55153;49.22;5.519
55154;49.08;5.43
55155;49.145;5.195
55156;49.382;5.448
55157;49.024;5.602
55158;49.284;5.715
55159;48.928;5.468
55160;49.0;5.591
55162;49.298;5.693
55163;49.06;5.722
55165;49.386;5.155
55166;49.101;5.374
55167;49.383;5.196
55168;49.358;5.617
55169;49.533;5.452
55170;49.357;5.34
55171;49.179;5.48
55172;49.064;5.583
55173;48.542;5.627
55174;49.273;5.083
55175;48.847;5.275
55177;48.914;5.237
55178;48.811;5.284
55179;48.742;5.413
55180;49.209;5.205
55181;49.217;5.637
55182;49.264;5.688
55183;49.327;5.356
55184;48.744;5.645
55185;48.982;5.126
55186;48.78;5.113
55188;49.476;5.437
55189;49.194;5.433
55191;49.239;5.608
55192;49.366;5.246
55193;49.26;5.276
55194;49.004;5.097
55195;48.631;5.251
55196;48.804;5.656
55197;48.899;5.435
55198;49.101;5.634
55199;49.06;5.118
55200;49.164;5.293
55201;49.211;5.582
55202;49.077;5.007
55204;49.042;5.443
55206;49.282;5.234
55207;48.788;5.3
55208;49.306;5.056
55210;48.849;5.375
55211;49.26;5.566
55212;48.806;5.632
55214;48.658;5.318
55215;48.493;5.506
55216;49.299;5.668
55217;48.482;5.673
55218;49.281;5.51
55219;49.163;5.565
55220;48.784;5.465
55221;48.722;5.256
55222;49.167;5.662
55224;48.688;5.09
55225;49.447;5.128
55226;49.482;5.333
55228;49.033;5.653
55229;48.856;5.546
55232;49.096;5.729
55236;49.125;5.427
55237;49.116;5.544
55239;49.276;5.369
55241;49.0;5.276
55242;49.139;5.665
55243;49.047;5.639
55244;49.178;5.602
55245;48.938;5.698
55246;48.602;5.327
55247;48.488;5.468
55248;48.552;5.457
55250;49.555;5.164
55251;49.038;5.212
55252;49.474;5.397
55253;49.112;5.006
55254;48.971;5.282
55255;49.426;5.391
55256;49.065;5.776
55257;49.135;5.224
55258;48.78;5.703
55260;49.06;5.19
55261;48.597;5.163
55262;49.461;5.331
55263;48.867;5.469
55264;48.852;5.454
55265;49.092;5.775
55266;49.176;4.993
55267;49.033;5.8
55268;48.984;5.528
55269;48.935;5.418
55270;48.892;5.77
55271;48.901;5.03
55272;48.842;5.042
55274;48.964;5.592
55275;49.548;5.244
55276;49.099;5.33
55278;48.707;5.576
55279;49.496;5.121
55280;49.208;5.711
55281;49.091;5.806
55282;48.807;5.333
55284;48.657;5.148
55285;49.048;5.139
55286;49.068;5.294
55288;48.779;5.536
55289;48.827;5.347
55290;48.81;5.392
55291;48.662;5.296
55292;49.354;5.207
55293;49.417;5.253
55295;48.92;5.083
55296;48.711;5.034
55297;49.377;5.366
55298;48.767;5.283
55299;49.304;5.592
55300;48.64;5.328
55301;48.913;5.306
55302;48.739;5.203
55303;48.866;5.679
55304;48.866;5.078
55306;49.438;5.337
55307;49.241;5.402
55310;49.527;5.145
55311;49.105;5.701
55312;48.923;5.538
55313;49.236;5.176
55315;48.496;5.393
55316;49.346;5.529
55317;49.121;5.595
55320;49.088;5.682
55321;49.202;5.298
55322;48.636;5.444
55323;49.535;5.178
55324;49.446;5.448
55325;49.253;5.517
55326;48.667;5.253
55327;48.595;5.549
55328;48.53;5.657
55329;48.827;5.548
55330;48.678;5.494
55331;48.656;5.472
55332;48.656;5.362
55333;48.803;5.437
55334;48.701;5.532
55335;48.621;5.206
55336;49.364;5.475
55338;49.396;5.216
55339;49.244;5.54
55340;48.775;4.992
55341;49.298;5.392
55343;49.244;4.995
55344;48.515;5.701
55345;49.411;5.159
55346;49.256;5.135
55347;49.043;5.392
55348;48.544;5.269
55349;49.427;5.138
55350;48.578;5.605
55351;49.515;5.372
55352;48.698;5.169
55353;48.891;5.724
55355;49.188;5.216
55356;49.179;5.54
55357;49.23;5.572
55358;48.678;5.391
55359;48.575;5.225
55360;49.054;5.539
55361;49.161;5.49
55362;49.578;5.128
55363;49.102;5.752
55364;49.45;5.239
55365;49.395;5.268
55366;48.807;5.086
55367;49.339;5.622
55368;48.667;5.549
55369;48.8;5.229
55370;48.633;5.371
55371;48.714;5.393
55372;48.721;5.318
55373;48.682;5.23
55374;48.652;5.226
55375;49.3;5.132
55376;48.627;5.343
55377;49.537;5.221
55378;48.874;4.935
55379;49.13;4.984
55380;48.949;5.312
55381;48.576;5.656
55382;48.822;5.051
55383;49.164;5.047
55384;48.892;5.355
55385;49.112;5.262
55386;48.939;5.755
55387;49.357;5.66
55388;48.885;4.98
55389;49.005;5.176
55391;49.559;5.208
55394;49.257;5.474
55395;49.046;5.249
55396;48.665;5.693
55397;48.537;5.739
55398;48.689;5.733
55399;49.124;5.707
55400;49.147;5.725
55401;48.911;5.487
55403;49.367;5.398
55404;48.907;5.349
55405;49.372;5.58
